Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"verifyElementText(findTestObject(""4. Payment/Payment_ATMBankTransfer/Verify_Step3_ATMBCA""), ""Select To BCA Virtual Account."")",Chrome 101.0.4951.54,,,2022-05-10 19:07:26,2022-05-10 19:07:26,0.427s,PASSED
"verifyElementText(findTestObject(""4. Payment/Payment_ATMBankTransfer/Verify_Step4_ATMBCA""), ""Insert BCA Virtual Account Number."")",Chrome 101.0.4951.54,,,2022-05-10 19:07:26,2022-05-10 19:07:27,0.430s,PASSED
"verifyElementText(findTestObject(""4. Payment/Payment_ATMBankTransfer/Verify_Step5_ATMBCA""), ""Insert the payable amount. And confirm the payment"")",Chrome 101.0.4951.54,,,2022-05-10 19:07:27,2022-05-10 19:07:27,0.463s,PASSED
"verifyElementText(findTestObject(""4. Payment/Payment_ATMBankTransfer/Verify_Step6_ATMBCA""), ""Payment complete"")",Chrome 101.0.4951.54,,,2022-05-10 19:07:27,2022-05-10 19:07:27,0.479s,PASSED
"click(findTestObject(""4. Payment/Payment_ATMBankTransfer/Button_HTP_KlikBCA""))",Chrome 101.0.4951.54,,,2022-05-10 19:07:27,2022-05-10 19:07:28,0.479s,PASSED
"verifyElementText(findTestObject(""4. Payment/Payment_ATMBankTransfer/Verify_Step1_KlikBCA""), ""Select Fund Transfer."")",Chrome 101.0.4951.54,,,2022-05-10 19:07:28,2022-05-10 19:07:28,0.430s,PASSED
"verifyElementText(findTestObject(""4. Payment/Payment_ATMBankTransfer/Verify_Step2_KlikBCA""), ""Select Transfer to BCA Virtual Account."")",Chrome 101.0.4951.54,,,2022-05-10 19:07:28,2022-05-10 19:07:29,0.431s,PASSED
"verifyElementText(findTestObject(""4. Payment/Payment_ATMBankTransfer/Verify_Step3_KlikBCA""), ""Insert BCA Virtual Account Number."")",Chrome 101.0.4951.54,,,2022-05-10 19:07:29,2022-05-10 19:07:29,0.425s,PASSED
"verifyElementText(findTestObject(""4. Payment/Payment_ATMBankTransfer/Verify_Step4_KlikBCA""), ""Insert the payable amount."")",Chrome 101.0.4951.54,,,2022-05-10 19:07:29,2022-05-10 19:07:30,0.428s,PASSED
"verifyElementText(findTestObject(""4. Payment/Payment_ATMBankTransfer/Verify_Step5_KlikBCA""), ""Confirm the payment."")",Chrome 101.0.4951.54,,,2022-05-10 19:07:30,2022-05-10 19:07:30,0.413s,PASSED
"verifyElementText(findTestObject(""4. Payment/Payment_ATMBankTransfer/Verify_Step6_KlikBCA""), ""Payment complete."")",Chrome 101.0.4951.54,,,2022-05-10 19:07:30,2022-05-10 19:07:30,0.428s,PASSED
"click(findTestObject(""4. Payment/Payment_ATMBankTransfer/Button_HTP_mBCA""))",Chrome 101.0.4951.54,,,2022-05-10 19:07:30,2022-05-10 19:07:31,0.475s,PASSED
"verifyElementText(findTestObject(""4. Payment/Payment_ATMBankTransfer/Verify_Step1_MBCA""), ""Select m-Transfer."")",Chrome 101.0.4951.54,,,2022-05-10 19:07:31,2022-05-10 19:07:31,0.427s,PASSED
"verifyElementText(findTestObject(""4. Payment/Payment_ATMBankTransfer/Verify_Step2_MBCA""), ""Select BCA Virtual Account."")",Chrome 101.0.4951.54,,,2022-05-10 19:07:31,2022-05-10 19:07:32,0.429s,PASSED
"verifyElementText(findTestObject(""4. Payment/Payment_ATMBankTransfer/Verify_Step3_MBCA""), ""Insert BCA Virtual Account Number."")",Chrome 101.0.4951.54,,,2022-05-10 19:07:32,2022-05-10 19:07:32,0.444s,PASSED
"verifyElementText(findTestObject(""4. Payment/Payment_ATMBankTransfer/Verify_Step4_MBCA""), ""Insert the payable amount."")",Chrome 101.0.4951.54,,,2022-05-10 19:07:32,2022-05-10 19:07:33,0.440s,PASSED
"verifyElementText(findTestObject(""4. Payment/Payment_ATMBankTransfer/Verify_Step5_MBCA""), ""Confirm the payment."")",Chrome 101.0.4951.54,,,2022-05-10 19:07:33,2022-05-10 19:07:33,0.430s,PASSED
"verifyElementText(findTestObject(""4. Payment/Payment_ATMBankTransfer/Verify_Step6_MBCA""), ""Payment complete."")",Chrome 101.0.4951.54,,,2022-05-10 19:07:33,2022-05-10 19:07:34,0.415s,PASSED
"click(findTestObject(""4. Payment/Payment_ATMBankTransfer/Button_IHavePaid_BCA""))",Chrome 101.0.4951.54,,,2022-05-10 19:07:34,2022-05-10 19:07:34,0.558s,PASSED
"verifyElementText(findTestObject(""4. Payment/Payment_ATMBankTransfer/Verify_YourTrxBeingProcess""), ""Your transaction is being processed"")",Chrome 101.0.4951.54,,,2022-05-10 19:07:34,2022-05-10 19:07:35,0.441s,PASSED
"verifyElementText(findTestObject(""4. Payment/Payment_ATMBankTransfer/Verify_Success_TotalAmount""), ""Rp20.000"")",Chrome 101.0.4951.54,,,2022-05-10 19:07:35,2022-05-10 19:07:35,0.426s,PASSED
"verifyElementText(findTestObject(""4. Payment/Payment_ATMBankTransfer/Verify_Success_TextInfo1""), ""If you make a payment using an e-wallet or a credit/debit card, you have completed your payment."")",Chrome 101.0.4951.54,,,2022-05-10 19:07:35,2022-05-10 19:07:35,0.503s,PASSED
"verifyElementText(findTestObject(""4. Payment/Payment_ATMBankTransfer/Verify_Success_TextInfo2""), ""If you made a payment via bank transfer, please continue the payment process."")",Chrome 101.0.4951.54,,,2022-05-10 19:07:35,2022-05-10 19:07:36,0.430s,PASSED
"click(findTestObject(""4. Payment/Payment_CC/Button_BackToMerchantsWeb""))",Chrome 101.0.4951.54,,,2022-05-10 19:07:36,2022-05-10 19:07:36,0.510s,PASSED
"verifyElementVisible(findTestObject(""4. Payment/Payment_ATMBankTransfer/Verify_BookedPayment""), STOP_ON_FAILURE)",Chrome 101.0.4951.54,,,2022-05-10 19:07:36,2022-05-10 19:07:37,0.483s,PASSED
closeBrowser(),Chrome 101.0.4951.54,,,2022-05-10 19:07:37,2022-05-10 19:07:38,0.749s,PASSED
,,,,,,,
Test Cases/SmallProject1_Version2/TC61_UserSelectMethod_BankTransferMandiri,Chrome 101.0.4951.54,,,2022-05-10 19:07:38,2022-05-10 19:08:09,31.450s,PASSED
"callTestCase(findTestCase(""SmallProject1_Version2/TC32_UserSuccessCheckout""), [:], STOP_ON_FAILURE)",Chrome 101.0.4951.54,,,2022-05-10 19:07:38,2022-05-10 19:07:49,11.233s,PASSED
"verifyElementVisible(findTestObject(""4. Payment/Payment_ATMBankTransfer/Title_BankTransfer""))",Chrome 101.0.4951.54,,,2022-05-10 19:07:49,2022-05-10 19:07:50,0.411s,PASSED
"verifyElementVisible(findTestObject(""4. Payment/Payment_ATMBankTransfer/Logo_BankTransfer""))",Chrome 101.0.4951.54,,,2022-05-10 19:07:50,2022-05-10 19:07:50,0.411s,PASSED
"click(findTestObject(""4. Payment/Payment_ATMBankTransfer/Button_BankTransfer""))",Chrome 101.0.4951.54,,,2022-05-10 19:07:50,2022-05-10 19:07:50,0.499s,PASSED
"verifyElementText(findTestObject(""4. Payment/Payment_ATMBankTransfer/Header_BankTransfer""), ""Bank transfer"")",Chrome 101.0.4951.54,,,2022-05-10 19:07:50,2022-05-10 19:07:51,0.440s,PASSED
"click(findTestObject(""4. Payment/Payment_ATMBankTransfer/Button_Mandiri""))",Chrome 101.0.4951.54,,,2022-05-10 19:07:51,2022-05-10 19:07:51,0.488s,PASSED
delay(1),Chrome 101.0.4951.54,,,2022-05-10 19:07:51,2022-05-10 19:07:52,1.018s,PASSED
takeFullPageScreenshot(),Chrome 101.0.4951.54,,,2022-05-10 19:07:52,2022-05-10 19:07:53,0.524s,PASSED
"verifyElementText(findTestObject(""4. Payment/a_Header_Details""), ""Bank Mandiri"")",Chrome 101.0.4951.54,,,2022-05-10 19:07:53,2022-05-10 19:07:53,0.415s,PASSED
"verifyElementVisible(findTestObject(""4. Payment/Payment_ATMBankTransfer/Desc_AllBank""))",Chrome 101.0.4951.54,,,2022-05-10 19:07:53,2022-05-10 19:07:54,0.413s,PASSED
"verifyElementVisible(findTestObject(""4. Payment/Payment_ATMBankTransfer/CompanyCode_Mandiri""))",Chrome 101.0.4951.54,,,2022-05-10 19:07:54,2022-05-10 19:07:54,0.442s,PASSED
"verifyElementVisible(findTestObject(""4. Payment/Payment_ATMBankTransfer/BillingNumber_Mandiri""))",Chrome 101.0.4951.54,,,2022-05-10 19:07:54,2022-05-10 19:07:55,0.426s,PASSED
"verifyElementClickable(findTestObject(""4. Payment/Payment_ATMBankTransfer/Button_Copy""))",Chrome 101.0.4951.54,,,2022-05-10 19:07:55,2022-05-10 19:07:55,0.412s,PASSED
"click(findTestObject(""5. PopUp Detail/Button_Float_Down""))",Chrome 101.0.4951.54,,,2022-05-10 19:07:55,2022-05-10 19:07:55,0.471s,PASSED
"verifyElementText(findTestObject(""5. PopUp Detail/Verify_AmountMidtransPillow""), ""Rp20.000"")",Chrome 101.0.4951.54,,,2022-05-10 19:07:55,2022-05-10 19:07:56,0.412s,PASSED
"verifyElementText(findTestObject(""5. PopUp Detail/Verify_Name_Summary""), Name)",Chrome 101.0.4951.54,,,2022-05-10 19:07:56,2022-05-10 19:07:56,0.414s,PASSED
"verifyElementText(findTestObject(""5. PopUp Detail/Verify_Addess_Summary""), Address_2)",Chrome 101.0.4951.54,,,2022-05-10 19:07:56,2022-05-10 19:07:57,0.429s,PASSED
"verifyElementText(findTestObject(""5. PopUp Detail/Verify_Phone_Summary""), Phone_2)",Chrome 101.0.4951.54,,,2022-05-10 19:07:57,2022-05-10 19:07:57,0.414s,PASSED
"total1 = verifyElementText(findTestObject(""5. PopUp Detail/Verify_TotalAmount_PopUp""), ""Rp20.000"")",Chrome 101.0.4951.54,,,2022-05-10 19:07:57,2022-05-10 19:07:58,0.413s,PASSED
"total2 = verifyElementText(findTestObject(""5. PopUp Detail/Verify_TotalAmount_Summary""), ""Rp20.000"")",Chrome 101.0.4951.54,,,2022-05-10 19:07:58,2022-05-10 19:07:58,0.427s,PASSED
"verifyEqual(total1, total2, STOP_ON_FAILURE)",Chrome 101.0.4951.54,,,2022-05-10 19:07:58,2022-05-10 19:07:58,0.002s,PASSED
"click(findTestObject(""5. PopUp Detail/Button_Float_Up""))",Chrome 101.0.4951.54,,,2022-05-10 19:07:58,2022-05-10 19:07:58,0.475s,PASSED
"click(findTestObject(""4. Payment/a_Button_HowToPay""))",Chrome 101.0.4951.54,,,2022-05-10 19:07:58,2022-05-10 19:07:59,0.488s,PASSED
"click(findTestObject(""4. Payment/Payment_ATMBankTransfer/Button_HTP_ATMMandiri""))",Chrome 101.0.4951.54,,,2022-05-10 19:07:59,2022-05-10 19:07:59,0.495s,PASSED
"verifyElementText(findTestObject(""4. Payment/Payment_ATMBankTransfer/Verify_Step1_ATMMandiri""), ""Select pay/buy on the main menu."")",Chrome 101.0.4951.54,,,2022-05-10 19:07:59,2022-05-10 19:08:00,0.443s,PASSED
"verifyElementText(findTestObject(""4. Payment/Payment_ATMBankTransfer/Verify_Step2_ATMMandiri""), ""Select others."")",Chrome 101.0.4951.54,,,2022-05-10 19:08:00,2022-05-10 19:08:00,0.461s,PASSED
"verifyElementText(findTestObject(""4. Payment/Payment_ATMBankTransfer/Verify_Step3_ATMMandiri""), ""Select multi payment."")",Chrome 101.0.4951.54,,,2022-05-10 19:08:00,2022-05-10 19:08:01,0.444s,PASSED
"verifyElementText(findTestObject(""4. Payment/Payment_ATMBankTransfer/Verify_Step4_ATMMandiri""), ""Insert Midtrans company code 70012."")",Chrome 101.0.4951.54,,,2022-05-10 19:08:01,2022-05-10 19:08:01,0.444s,PASSED
"verifyElementText(findTestObject(""4. Payment/Payment_ATMBankTransfer/Verify_Step5_ATMMandiri""), ""Insert payment code, then confirm."")",Chrome 101.0.4951.54,,,2022-05-10 19:08:01,2022-05-10 19:08:02,0.428s,PASSED
"verifyElementText(findTestObject(""4. Payment/Payment_ATMBankTransfer/Verify_Step6_ATMMandiri""), ""Payment complete."")",Chrome 101.0.4951.54,,,2022-05-10 19:08:02,2022-05-10 19:08:02,0.432s,PASSED
"click(findTestObject(""4. Payment/Payment_ATMBankTransfer/Button_HTP_IBMandiri""))",Chrome 101.0.4951.54,,,2022-05-10 19:08:02,2022-05-10 19:08:03,0.477s,PASSED
"verifyElementText(findTestObject(""4. Payment/Payment_ATMBankTransfer/Verify_Step1_IBMandiri""), ""Select payment on the main menu."")",Chrome 101.0.4951.54,,,2022-05-10 19:08:03,2022-05-10 19:08:03,0.446s,PASSED
"verifyElementText(findTestObject(""4. Payment/Payment_ATMBankTransfer/Verify_Step2_IBMandiri""), ""Select multi payment."")",Chrome 101.0.4951.54,,,2022-05-10 19:08:03,2022-05-10 19:08:03,0.428s,PASSED
"verifyElementText(findTestObject(""4. Payment/Payment_ATMBankTransfer/Verify_Step3_IBMandiri""), ""Select from account."")",Chrome 101.0.4951.54,,,2022-05-10 19:08:03,2022-05-10 19:08:04,0.428s,PASSED
"verifyElementText(findTestObject(""4. Payment/Payment_ATMBankTransfer/Verify_Step4_IBMandiri""), ""Select Midtrans in the service provider form."")",Chrome 101.0.4951.54,,,2022-05-10 19:08:04,2022-05-10 19:08:04,0.427s,PASSED
"verifyElementText(findTestObject(""4. Payment/Payment_ATMBankTransfer/Verify_Step5_IBMandiri""), ""Insert payment code, then confirm."")",Chrome 101.0.4951.54,,,2022-05-10 19:08:04,2022-05-10 19:08:05,0.444s,PASSED
"verifyElementText(findTestObject(""4. Payment/Payment_ATMBankTransfer/Verify_Step6_IBMandiri""), ""Payment complete."")",Chrome 101.0.4951.54,,,2022-05-10 19:08:05,2022-05-10 19:08:05,0.428s,PASSED
"click(findTestObject(""4. Payment/Payment_ATMBankTransfer/Button_IHavePaid_Mandiri""))",Chrome 101.0.4951.54,,,2022-05-10 19:08:05,2022-05-10 19:08:06,0.497s,PASSED
"verifyElementText(findTestObject(""4. Payment/Payment_ATMBankTransfer/Verify_YourTrxBeingProcess""), ""Your transaction is being processed"")",Chrome 101.0.4951.54,,,2022-05-10 19:08:06,2022-05-10 19:08:06,0.437s,PASSED
"verifyElementText(findTestObject(""4. Payment/Payment_ATMBankTransfer/Verify_Success_TotalAmount""), ""Rp20.000"")",Chrome 101.0.4951.54,,,2022-05-10 19:08:06,2022-05-10 19:08:07,0.427s,PASSED
"verifyElementText(findTestObject(""4. Payment/Payment_ATMBankTransfer/Verify_Success_TextInfo1""), ""If you make a payment using an e-wallet or a credit/debit card, you have completed your payment."")",Chrome 101.0.4951.54,,,2022-05-10 19:08:07,2022-05-10 19:08:07,0.429s,PASSED
"verifyElementText(findTestObject(""4. Payment/Payment_ATMBankTransfer/Verify_Success_TextInfo2""), ""If you made a payment via bank transfer, please continue the payment process."")",Chrome 101.0.4951.54,,,2022-05-10 19:08:07,2022-05-10 19:08:07,0.427s,PASSED
"click(findTestObject(""4. Payment/Payment_CC/Button_BackToMerchantsWeb""))",Chrome 101.0.4951.54,,,2022-05-10 19:08:07,2022-05-10 19:08:08,0.492s,PASSED
"verifyElementVisible(findTestObject(""4. Payment/Payment_ATMBankTransfer/Verify_BookedPayment""), STOP_ON_FAILURE)",Chrome 101.0.4951.54,,,2022-05-10 19:08:08,2022-05-10 19:08:08,0.465s,PASSED
closeBrowser(),Chrome 101.0.4951.54,,,2022-05-10 19:08:08,2022-05-10 19:08:09,0.723s,PASSED
,,,,,,,
Test Cases/SmallProject1_Version2/TC62_UserSelectMethod_BankTransferBNI,Chrome 101.0.4951.54,,,2022-05-10 19:08:09,2022-05-10 19:08:37,27.614s,PASSED
"callTestCase(findTestCase(""SmallProject1_Version2/TC32_UserSuccessCheckout""), [:], STOP_ON_FAILURE)",Chrome 101.0.4951.54,,,2022-05-10 19:08:09,2022-05-10 19:08:21,11.111s,PASSED
"verifyElementVisible(findTestObject(""4. Payment/Payment_ATMBankTransfer/Title_BankTransfer""))",Chrome 101.0.4951.54,,,2022-05-10 19:08:21,2022-05-10 19:08:21,0.431s,PASSED
"verifyElementVisible(findTestObject(""4. Payment/Payment_ATMBankTransfer/Logo_BankTransfer""))",Chrome 101.0.4951.54,,,2022-05-10 19:08:21,2022-05-10 19:08:21,0.426s,PASSED
"click(findTestObject(""4. Payment/Payment_ATMBankTransfer/Button_BankTransfer""))",Chrome 101.0.4951.54,,,2022-05-10 19:08:21,2022-05-10 19:08:22,0.526s,PASSED
"verifyElementText(findTestObject(""4. Payment/Payment_ATMBankTransfer/Header_BankTransfer""), ""Bank transfer"")",Chrome 101.0.4951.54,,,2022-05-10 19:08:22,2022-05-10 19:08:22,0.443s,PASSED
"click(findTestObject(""4. Payment/Payment_ATMBankTransfer/Button_BNI""))",Chrome 101.0.4951.54,,,2022-05-10 19:08:22,2022-05-10 19:08:23,0.495s,PASSED
delay(1),Chrome 101.0.4951.54,,,2022-05-10 19:08:23,2022-05-10 19:08:24,1.013s,PASSED
takeFullPageScreenshot(),Chrome 101.0.4951.54,,,2022-05-10 19:08:24,2022-05-10 19:08:24,0.502s,PASSED
"verifyElementText(findTestObject(""4. Payment/a_Header_Details""), ""Bank BNI"")",Chrome 101.0.4951.54,,,2022-05-10 19:08:24,2022-05-10 19:08:25,0.435s,PASSED
"verifyElementVisible(findTestObject(""4. Payment/Payment_ATMBankTransfer/Desc_AllBank""))",Chrome 101.0.4951.54,,,2022-05-10 19:08:25,2022-05-10 19:08:25,0.430s,PASSED
"verifyElementVisible(findTestObject(""4. Payment/Payment_ATMBankTransfer/VAnumber_BNI""))",Chrome 101.0.4951.54,,,2022-05-10 19:08:25,2022-05-10 19:08:26,0.461s,PASSED
"verifyElementClickable(findTestObject(""4. Payment/Payment_ATMBankTransfer/Button_Copy""))",Chrome 101.0.4951.54,,,2022-05-10 19:08:26,2022-05-10 19:08:26,0.430s,PASSED
"click(findTestObject(""5. PopUp Detail/Button_Float_Down""))",Chrome 101.0.4951.54,,,2022-05-10 19:08:26,2022-05-10 19:08:27,0.495s,PASSED
"verifyElementText(findTestObject(""5. PopUp Detail/Verify_AmountMidtransPillow""), ""Rp20.000"")",Chrome 101.0.4951.54,,,2022-05-10 19:08:27,2022-05-10 19:08:27,0.444s,PASSED
"verifyElementText(findTestObject(""5. PopUp Detail/Verify_Name_Summary""), Name)",Chrome 101.0.4951.54,,,2022-05-10 19:08:27,2022-05-10 19:08:27,0.429s,PASSED
"verifyElementText(findTestObject(""5. PopUp Detail/Verify_Addess_Summary""), Address_2)",Chrome 101.0.4951.54,,,2022-05-10 19:08:27,2022-05-10 19:08:28,0.429s,PASSED
"verifyElementText(findTestObject(""5. PopUp Detail/Verify_Phone_Summary""), Phone_2)",Chrome 101.0.4951.54,,,2022-05-10 19:08:28,2022-05-10 19:08:28,0.429s,PASSED
"total1 = verifyElementText(findTestObject(""5. PopUp Detail/Verify_TotalAmount_PopUp""), ""Rp20.000"")",Chrome 101.0.4951.54,,,2022-05-10 19:08:28,2022-05-10 19:08:29,0.432s,PASSED
"total2 = verifyElementText(findTestObject(""5. PopUp Detail/Verify_TotalAmount_Summary""), ""Rp20.000"")",Chrome 101.0.4951.54,,,2022-05-10 19:08:29,2022-05-10 19:08:29,0.429s,PASSED
"verifyEqual(total1, total2, STOP_ON_FAILURE)",Chrome 101.0.4951.54,,,2022-05-10 19:08:29,2022-05-10 19:08:29,0.002s,PASSED
"click(findTestObject(""5. PopUp Detail/Button_Float_Up""))",Chrome 101.0.4951.54,,,2022-05-10 19:08:29,2022-05-10 19:08:30,0.477s,PASSED
"verifyElementClickable(findTestObject(""4. Payment/a_Button_HowToPay""))",Chrome 101.0.4951.54,,,2022-05-10 19:08:30,2022-05-10 19:08:30,0.431s,PASSED
"verifyElementClickable(findTestObject(""4. Payment/Payment_ATMBankTransfer/Button_HTP_ATM""))",Chrome 101.0.4951.54,,,2022-05-10 19:08:30,2022-05-10 19:08:31,0.428s,PASSED
"verifyElementPresent(findTestObject(""4. Payment/Payment_ATMBankTransfer/Verify_Steps_ATM""), 0)",Chrome 101.0.4951.54,,,2022-05-10 19:08:31,2022-05-10 19:08:31,0.430s,PASSED
"verifyElementClickable(findTestObject(""4. Payment/Payment_ATMBankTransfer/Button_HTP_IB""))",Chrome 101.0.4951.54,,,2022-05-10 19:08:31,2022-05-10 19:08:31,0.429s,PASSED
"verifyElementPresent(findTestObject(""4. Payment/Payment_ATMBankTransfer/Verify_Steps_IB""), 0)",Chrome 101.0.4951.54,,,2022-05-10 19:08:31,2022-05-10 19:08:32,0.430s,PASSED
"verifyElementClickable(findTestObject(""4. Payment/Payment_ATMBankTransfer/Button_HTP_mBanking""))",Chrome 101.0.4951.54,,,2022-05-10 19:08:32,2022-05-10 19:08:32,0.445s,PASSED
"verifyElementPresent(findTestObject(""4. Payment/Payment_ATMBankTransfer/Verify_Steps_mBanking""), 0)",Chrome 101.0.4951.54,,,2022-05-10 19:08:32,2022-05-10 19:08:33,0.415s,PASSED
"click(findTestObject(""4. Payment/Payment_ATMBankTransfer/Button_IHavePaid""))",Chrome 101.0.4951.54,,,2022-05-10 19:08:33,2022-05-10 19:08:33,0.489s,PASSED
"verifyElementText(findTestObject(""4. Payment/Payment_ATMBankTransfer/Verify_YourTrxBeingProcess""), ""Your transaction is being processed"")",Chrome 101.0.4951.54,,,2022-05-10 19:08:33,2022-05-10 19:08:34,0.444s,PASSED
"verifyElementText(findTestObject(""4. Payment/Payment_ATMBankTransfer/Verify_Success_TotalAmount""), ""Rp20.000"")",Chrome 101.0.4951.54,,,2022-05-10 19:08:34,2022-05-10 19:08:34,0.431s,PASSED
"verifyElementText(findTestObject(""4. Payment/Payment_ATMBankTransfer/Verify_Success_TextInfo1""), ""If you make a payment using an e-wallet or a credit/debit card, you have completed your payment."")",Chrome 101.0.4951.54,,,2022-05-10 19:08:34,2022-05-10 19:08:34,0.430s,PASSED
"verifyElementText(findTestObject(""4. Payment/Payment_ATMBankTransfer/Verify_Success_TextInfo2""), ""If you made a payment via bank transfer, please continue the payment process."")",Chrome 101.0.4951.54,,,2022-05-10 19:08:34,2022-05-10 19:08:35,0.433s,PASSED
"click(findTestObject(""4. Payment/Payment_CC/Button_BackToMerchantsWeb""))",Chrome 101.0.4951.54,,,2022-05-10 19:08:35,2022-05-10 19:08:35,0.492s,PASSED
"verifyElementVisible(findTestObject(""4. Payment/Payment_ATMBankTransfer/Verify_BookedPayment""), STOP_ON_FAILURE)",Chrome 101.0.4951.54,,,2022-05-10 19:08:35,2022-05-10 19:08:36,0.465s,PASSED
closeBrowser(),Chrome 101.0.4951.54,,,2022-05-10 19:08:36,2022-05-10 19:08:37,0.866s,PASSED
,,,,,,,
